episode,reward,length,termination_reason
1,996.9484082473717,5000,Timeout
2,957.4614350247969,5000,Timeout
3,-55.3997513285199,69,Gefallen
4,903.7112595673801,5000,Timeout
5,939.3408642296989,5000,Timeout
6,1102.1977871962522,5000,Timeout
7,991.6430524433363,5000,Timeout
8,930.4045683203746,5000,Timeout
9,938.7302726155441,5000,Timeout
10,-36.73542822563923,74,Gefallen
11,966.8988756319178,5000,Timeout
12,1008.8240396698925,5000,Timeout
13,1052.9376639861107,5000,Timeout
14,1076.9294890514288,5000,Timeout
15,1101.2647402222317,5000,Timeout
16,-33.59113596099009,74,Gefallen
17,-46.836857903955426,70,Gefallen
18,1042.0181084533397,5000,Timeout
19,1085.397447180605,5000,Timeout
20,894.8567009257301,5000,Timeout
21,948.9860655572835,5000,Timeout
22,979.7071974639247,5000,Timeout
23,1031.9027877498152,5000,Timeout
24,952.2975515010903,5000,Timeout
25,990.1275853669923,5000,Timeout
26,-48.51937789123805,70,Gefallen
27,975.8291754123717,5000,Timeout
28,-21.87244887664336,77,Gefallen
29,-18.082551305355295,78,Gefallen
30,966.5845594140505,5000,Timeout
