episode,reward,length,termination_reason
1,239.87132671224896,5000,Timeout
2,251.7796683848519,5000,Timeout
3,-46.53824595494187,70,Gefallen
4,239.24521522544123,5000,Timeout
5,280.40609949530733,5000,Timeout
6,212.24814869810962,5000,Timeout
7,237.04567382745898,5000,Timeout
8,237.65081794461642,5000,Timeout
9,273.3908569738637,5000,Timeout
10,298.5709176038994,5000,Timeout
11,261.0985734439511,5000,Timeout
12,289.3592812406186,5000,Timeout
13,267.60166304193757,5000,Timeout
14,272.0458822420159,5000,Timeout
15,241.28770701291992,5000,Timeout
16,-50.74632113375538,70,Gefallen
17,293.05800288369426,5000,Timeout
18,250.26412397605353,5000,Timeout
19,283.02203575391957,5000,Timeout
20,258.9946086064451,5000,Timeout
21,267.38912022741073,5000,Timeout
22,284.4453464608149,5000,Timeout
23,248.58943302783854,5000,Timeout
24,287.2242714364471,5000,Timeout
25,251.06375752113806,5000,Timeout
26,270.3251839699241,5000,Timeout
27,284.82585800234506,5000,Timeout
28,271.73069452276366,5000,Timeout
29,223.91456838002702,5000,Timeout
30,264.7592423293426,5000,Timeout
